"simulation","pos","team","coach","cumul_win","points","pcnt"
70,1,"La MacRaena","Anthony",14,56,105.79
70,2,"MakingTheirMarcus","James",13,52,103.14
70,3,"At Witts End","Paul",13,52,101.77
70,4,"The Big Short","Luke",11,44,103.75
70,5,"Ariana Grundy","Lester",10,40,99.71
70,6,"Pink Lloyd","Jordan",10,40,98.5
70,7,"The West Wingard","Simon",7,28,93.33
70,8,"Surviving J.Kelly","Mark",6,24,94.47
71,1,"La MacRaena","Anthony",14,56,105.64
71,2,"At Witts End","Paul",14,56,102.46
71,3,"The Big Short","Luke",11,44,103.75
71,4,"MakingTheirMarcus","James",11,44,102.09
71,5,"Ariana Grundy","Lester",11,44,99.55
71,6,"Pink Lloyd","Jordan",9,36,98.11
71,7,"Surviving J.Kelly","Mark",7,28,95.27
71,8,"The West Wingard","Simon",7,28,93.54
72,1,"La MacRaena","Anthony",14,56,105.39
72,2,"At Witts End","Paul",13,52,102.03
72,3,"Ariana Grundy","Lester",12,48,101.08
72,4,"MakingTheirMarcus","James",11,44,101.81
72,5,"The Big Short","Luke",10,40,103.08
72,6,"The West Wingard","Simon",9,36,94.49
72,7,"Pink Lloyd","Jordan",8,32,96.95
72,8,"Surviving J.Kelly","Mark",7,28,95.49
73,1,"La MacRaena","Anthony",14,56,105.57
73,2,"At Witts End","Paul",14,56,102.81
73,3,"The Big Short","Luke",11,44,103.96
73,4,"MakingTheirMarcus","James",11,44,100.99
73,5,"Ariana Grundy","Lester",11,44,100.31
73,6,"Pink Lloyd","Jordan",10,40,98.62
73,7,"The West Wingard","Simon",7,28,93.49
73,8,"Surviving J.Kelly","Mark",6,24,94.69
74,1,"La MacRaena","Anthony",14,56,105.65
74,2,"At Witts End","Paul",14,56,102.52
74,3,"MakingTheirMarcus","James",11,44,101.69
74,4,"Ariana Grundy","Lester",11,44,99.15
74,5,"The Big Short","Luke",9,36,102.36
74,6,"Pink Lloyd","Jordan",9,36,98.59
74,7,"The West Wingard","Simon",9,36,94.75
74,8,"Surviving J.Kelly","Mark",7,28,95.64
75,1,"At Witts End","Paul",14,56,103.2
75,2,"La MacRaena","Anthony",13,52,105.25
75,3,"MakingTheirMarcus","James",12,48,101.7
75,4,"Pink Lloyd","Jordan",11,44,98.86
75,5,"The Big Short","Luke",10,40,103.28
75,6,"Ariana Grundy","Lester",10,40,99.83
75,7,"The West Wingard","Simon",8,32,93.5
75,8,"Surviving J.Kelly","Mark",6,24,94.79
76,1,"La MacRaena","Anthony",14,56,105.42
76,2,"At Witts End","Paul",14,56,103.07
76,3,"Pink Lloyd","Jordan",11,44,99.44
76,4,"MakingTheirMarcus","James",10,40,100.95
76,5,"Ariana Grundy","Lester",10,40,99.6
76,6,"The Big Short","Luke",9,36,102.36
76,7,"The West Wingard","Simon",9,36,94.03
76,8,"Surviving J.Kelly","Mark",7,28,95.51
77,1,"La MacRaena","Anthony",15,60,105.69
77,2,"At Witts End","Paul",14,56,102.04
77,3,"MakingTheirMarcus","James",11,44,101.65
77,4,"Pink Lloyd","Jordan",11,44,99.72
77,5,"Ariana Grundy","Lester",10,40,99.79
77,6,"The Big Short","Luke",8,32,102.15
77,7,"The West Wingard","Simon",8,32,93.96
77,8,"Surviving J.Kelly","Mark",7,28,95.36
78,1,"La MacRaena","Anthony",14,56,105.71
78,2,"At Witts End","Paul",14,56,102.19
78,3,"MakingTheirMarcus","James",12,48,102.03
78,4,"Pink Lloyd","Jordan",11,44,99.04
78,5,"The Big Short","Luke",9,36,102.83
78,6,"Ariana Grundy","Lester",9,36,99.2
78,7,"The West Wingard","Simon",8,32,94.59
78,8,"Surviving J.Kelly","Mark",7,28,94.79
79,1,"La MacRaena","Anthony",13,52,104.54
79,2,"At Witts End","Paul",13,52,102.17
79,3,"MakingTheirMarcus","James",12,48,102.25
79,4,"Ariana Grundy","Lester",11,44,99.93
79,5,"The Big Short","Luke",10,40,103.54
79,6,"Pink Lloyd","Jordan",10,40,99.34
79,7,"The West Wingard","Simon",8,32,93.69
79,8,"Surviving J.Kelly","Mark",7,28,94.95
80,1,"La MacRaena","Anthony",15,60,105.74
80,2,"At Witts End","Paul",12,48,101.53
80,3,"Ariana Grundy","Lester",12,48,100.69
80,4,"MakingTheirMarcus","James",11,44,102.28
80,5,"Pink Lloyd","Jordan",9,36,97.99
80,6,"The West Wingard","Simon",9,36,94.82
80,7,"The Big Short","Luke",8,32,101.59
80,8,"Surviving J.Kelly","Mark",8,32,95.67
81,1,"At Witts End","Paul",15,60,102.77
81,2,"La MacRaena","Anthony",13,52,104.62
81,3,"MakingTheirMarcus","James",12,48,101.98
81,4,"Ariana Grundy","Lester",10,40,99.92
81,5,"The Big Short","Luke",9,36,102.57
81,6,"Pink Lloyd","Jordan",9,36,98.1
81,7,"Surviving J.Kelly","Mark",9,36,96.31
81,8,"The West Wingard","Simon",7,28,93.97
82,1,"At Witts End","Paul",15,60,103.97
82,2,"La MacRaena","Anthony",14,56,104.31
82,3,"MakingTheirMarcus","James",12,48,102.25
82,4,"The Big Short","Luke",10,40,103.74
82,5,"Ariana Grundy","Lester",10,40,99.63
82,6,"Pink Lloyd","Jordan",10,40,98.68
82,7,"The West Wingard","Simon",7,28,92.84
82,8,"Surviving J.Kelly","Mark",6,24,95.02
83,1,"La MacRaena","Anthony",14,56,105.24
83,2,"At Witts End","Paul",14,56,102.65
83,3,"MakingTheirMarcus","James",12,48,102.52
83,4,"The Big Short","Luke",10,40,103.39
83,5,"Ariana Grundy","Lester",10,40,99.37
83,6,"Pink Lloyd","Jordan",9,36,98.12
83,7,"Surviving J.Kelly","Mark",8,32,96.01
83,8,"The West Wingard","Simon",7,28,93.1
84,1,"La MacRaena","Anthony",15,60,106.19
84,2,"At Witts End","Paul",14,56,102.63
84,3,"MakingTheirMarcus","James",10,40,101.36
84,4,"Ariana Grundy","Lester",10,40,98.82
84,5,"The Big Short","Luke",9,36,102.86
84,6,"Pink Lloyd","Jordan",9,36,98.04
84,7,"Surviving J.Kelly","Mark",9,36,96.63
84,8,"The West Wingard","Simon",8,32,93.84
85,1,"At Witts End","Paul",14,56,102.79
85,2,"La MacRaena","Anthony",13,52,104.16
85,3,"MakingTheirMarcus","James",13,52,103.59
85,4,"The Big Short","Luke",11,44,104.33
85,5,"Pink Lloyd","Jordan",11,44,100.05
85,6,"Ariana Grundy","Lester",10,40,98.76
85,7,"Surviving J.Kelly","Mark",6,24,94.87
85,8,"The West Wingard","Simon",6,24,91.99
86,1,"La MacRaena","Anthony",15,60,105.39
86,2,"MakingTheirMarcus","James",12,48,102.4
86,3,"At Witts End","Paul",12,48,100.45
86,4,"Pink Lloyd","Jordan",11,44,99.66
86,5,"The Big Short","Luke",10,40,103.42
86,6,"Ariana Grundy","Lester",10,40,100.63
86,7,"Surviving J.Kelly","Mark",7,28,95.18
86,8,"The West Wingard","Simon",7,28,93.28
87,1,"La MacRaena","Anthony",15,60,105.47
87,2,"At Witts End","Paul",14,56,102.19
87,3,"The Big Short","Luke",11,44,103.87
87,4,"MakingTheirMarcus","James",10,40,101.69
87,5,"Ariana Grundy","Lester",10,40,99.64
87,6,"Pink Lloyd","Jordan",9,36,98.26
87,7,"The West Wingard","Simon",8,32,93.94
87,8,"Surviving J.Kelly","Mark",7,28,95.34
88,1,"At Witts End","Paul",14,56,102.45
88,2,"La MacRaena","Anthony",13,52,104.57
88,3,"MakingTheirMarcus","James",13,52,103.53
88,4,"Ariana Grundy","Lester",10,40,99.09
88,5,"The Big Short","Luke",9,36,102.84
88,6,"Pink Lloyd","Jordan",9,36,98.61
88,7,"Surviving J.Kelly","Mark",9,36,95.82
88,8,"The West Wingard","Simon",7,28,93.47
89,1,"La MacRaena","Anthony",14,56,106.03
89,2,"MakingTheirMarcus","James",12,48,102.19
89,3,"At Witts End","Paul",12,48,101.44
89,4,"Ariana Grundy","Lester",12,48,100.66
89,5,"Pink Lloyd","Jordan",10,40,98.27
89,6,"The Big Short","Luke",9,36,102.67
89,7,"The West Wingard","Simon",9,36,94.11
89,8,"Surviving J.Kelly","Mark",6,24,95.04
90,1,"La MacRaena","Anthony",14,56,105.21
90,2,"At Witts End","Paul",14,56,102.48
90,3,"MakingTheirMarcus","James",11,44,101.66
90,4,"Ariana Grundy","Lester",11,44,100.13
90,5,"Pink Lloyd","Jordan",11,44,99.97
90,6,"The Big Short","Luke",8,32,102.41
90,7,"The West Wingard","Simon",8,32,93.84
90,8,"Surviving J.Kelly","Mark",7,28,94.7
91,1,"La MacRaena","Anthony",15,60,105.38
91,2,"At Witts End","Paul",14,56,102.26
91,3,"MakingTheirMarcus","James",11,44,102.54
91,4,"Ariana Grundy","Lester",11,44,99.96
91,5,"The Big Short","Luke",9,36,103.02
91,6,"Pink Lloyd","Jordan",8,32,97.91
91,7,"Surviving J.Kelly","Mark",8,32,95.85
91,8,"The West Wingard","Simon",8,32,93.41
92,1,"La MacRaena","Anthony",13,52,104.68
92,2,"MakingTheirMarcus","James",13,52,103.21
92,3,"At Witts End","Paul",13,52,102.38
92,4,"Pink Lloyd","Jordan",11,44,99.74
92,5,"The Big Short","Luke",10,40,103.95
92,6,"Ariana Grundy","Lester",10,40,99.2
92,7,"Surviving J.Kelly","Mark",8,32,95.7
92,8,"The West Wingard","Simon",6,24,91.69
93,1,"La MacRaena","Anthony",15,60,106.59
93,2,"At Witts End","Paul",14,56,102.26
93,3,"MakingTheirMarcus","James",12,48,102.16
93,4,"The Big Short","Luke",10,40,102.74
93,5,"Ariana Grundy","Lester",10,40,100.07
93,6,"Pink Lloyd","Jordan",9,36,97.6
93,7,"Surviving J.Kelly","Mark",8,32,96.04
93,8,"The West Wingard","Simon",6,24,92.99
94,1,"La MacRaena","Anthony",13,52,104.15
94,2,"MakingTheirMarcus","James",13,52,103.19
94,3,"At Witts End","Paul",12,48,101.26
94,4,"Ariana Grundy","Lester",12,48,100.81
94,5,"The Big Short","Luke",9,36,103.47
94,6,"Pink Lloyd","Jordan",9,36,98.23
94,7,"Surviving J.Kelly","Mark",8,32,95.23
94,8,"The West Wingard","Simon",8,32,93.95
95,1,"La MacRaena","Anthony",16,64,106.81
95,2,"At Witts End","Paul",14,56,101.88
95,3,"MakingTheirMarcus","James",11,44,101.57
95,4,"The Big Short","Luke",10,40,103.28
95,5,"Pink Lloyd","Jordan",10,40,98.83
95,6,"Ariana Grundy","Lester",9,36,99.14
95,7,"Surviving J.Kelly","Mark",7,28,95.49
95,8,"The West Wingard","Simon",7,28,93.51
96,1,"La MacRaena","Anthony",15,60,106.06
96,2,"At Witts End","Paul",14,56,102.62
96,3,"Ariana Grundy","Lester",11,44,99.46
96,4,"MakingTheirMarcus","James",10,40,101.02
96,5,"Pink Lloyd","Jordan",10,40,98.82
96,6,"The Big Short","Luke",8,32,102.17
96,7,"Surviving J.Kelly","Mark",8,32,96.18
96,8,"The West Wingard","Simon",8,32,93.98
97,1,"La MacRaena","Anthony",14,56,105.58
97,2,"At Witts End","Paul",14,56,102.81
97,3,"MakingTheirMarcus","James",12,48,102.47
97,4,"The Big Short","Luke",10,40,104.13
97,5,"Ariana Grundy","Lester",10,40,98.51
97,6,"Pink Lloyd","Jordan",9,36,99.41
97,7,"The West Wingard","Simon",8,32,93.23
97,8,"Surviving J.Kelly","Mark",7,28,94.37
98,1,"La MacRaena","Anthony",15,60,106.31
98,2,"At Witts End","Paul",13,52,101.3
98,3,"MakingTheirMarcus","James",11,44,102.03
98,4,"Ariana Grundy","Lester",10,40,99.68
98,5,"Pink Lloyd","Jordan",10,40,98.87
98,6,"The Big Short","Luke",9,36,102.58
98,7,"Surviving J.Kelly","Mark",8,32,95.86
98,8,"The West Wingard","Simon",8,32,93.79
99,1,"La MacRaena","Anthony",14,56,105.64
99,2,"At Witts End","Paul",14,56,102.87
99,3,"Ariana Grundy","Lester",12,48,100.57
99,4,"MakingTheirMarcus","James",11,44,101.81
99,5,"The Big Short","Luke",9,36,102.21
99,6,"Pink Lloyd","Jordan",9,36,98.5
99,7,"Surviving J.Kelly","Mark",8,32,95.73
99,8,"The West Wingard","Simon",7,28,93.08
100,1,"La MacRaena","Anthony",14,56,105.06
100,2,"MakingTheirMarcus","James",12,48,102.75
100,3,"At Witts End","Paul",12,48,101.6
100,4,"Ariana Grundy","Lester",11,44,99.97
100,5,"The Big Short","Luke",10,40,103.36
100,6,"Pink Lloyd","Jordan",10,40,98.68
100,7,"The West Wingard","Simon",8,32,93.38
100,8,"Surviving J.Kelly","Mark",7,28,95.56
101,1,"La MacRaena","Anthony",15,60,106.51
101,2,"At Witts End","Paul",13,52,101.85
101,3,"Ariana Grundy","Lester",11,44,99.82
101,4,"MakingTheirMarcus","James",10,40,101.56
101,5,"Pink Lloyd","Jordan",10,40,98.56
101,6,"The Big Short","Luke",9,36,102.26
101,7,"The West Wingard","Simon",9,36,94.23
101,8,"Surviving J.Kelly","Mark",7,28,95.59
102,1,"La MacRaena","Anthony",16,64,107.18
102,2,"At Witts End","Paul",13,52,100.93
102,3,"MakingTheirMarcus","James",11,44,102.79
102,4,"Ariana Grundy","Lester",11,44,99.85
102,5,"The Big Short","Luke",9,36,102.88
102,6,"Pink Lloyd","Jordan",8,32,97.38
102,7,"Surviving J.Kelly","Mark",8,32,95.81
102,8,"The West Wingard","Simon",8,32,93.72
103,1,"La MacRaena","Anthony",15,60,105.97
103,2,"At Witts End","Paul",13,52,102.05
103,3,"MakingTheirMarcus","James",12,48,102.83
103,4,"Ariana Grundy","Lester",10,40,99.54
103,5,"Pink Lloyd","Jordan",10,40,98.75
103,6,"The Big Short","Luke",9,36,102.51
103,7,"Surviving J.Kelly","Mark",8,32,96.3
103,8,"The West Wingard","Simon",7,28,92.42
104,1,"La MacRaena","Anthony",15,60,105.98
104,2,"At Witts End","Paul",13,52,101.93
104,3,"Ariana Grundy","Lester",12,48,100.22
104,4,"MakingTheirMarcus","James",11,44,102.03
104,5,"The West Wingard","Simon",9,36,94.03
104,6,"The Big Short","Luke",8,32,102.17
104,7,"Pink Lloyd","Jordan",8,32,97.74
104,8,"Surviving J.Kelly","Mark",8,32,96.21
105,1,"La MacRaena","Anthony",14,56,105.99
105,2,"At Witts End","Paul",14,56,102.94
105,3,"MakingTheirMarcus","James",13,52,103.01
105,4,"The Big Short","Luke",10,40,103.11
105,5,"Pink Lloyd","Jordan",10,40,98.67
105,6,"Ariana Grundy","Lester",9,36,99.05
105,7,"Surviving J.Kelly","Mark",7,28,95.45
105,8,"The West Wingard","Simon",7,28,92.26
106,1,"At Witts End","Paul",14,56,102.64
106,2,"La MacRaena","Anthony",13,52,104.31
106,3,"MakingTheirMarcus","James",12,48,102.7
106,4,"Pink Lloyd","Jordan",10,40,99
106,5,"Ariana Grundy","Lester",10,40,98.7
106,6,"The Big Short","Luke",9,36,103.41
106,7,"Surviving J.Kelly","Mark",8,32,95.66
106,8,"The West Wingard","Simon",8,32,93.91
107,1,"La MacRaena","Anthony",14,56,105.19
107,2,"At Witts End","Paul",13,52,101.78
107,3,"MakingTheirMarcus","James",12,48,102.61
107,4,"Ariana Grundy","Lester",11,44,98.97
107,5,"The Big Short","Luke",10,40,103.31
107,6,"Pink Lloyd","Jordan",10,40,98.89
107,7,"The West Wingard","Simon",8,32,94.3
107,8,"Surviving J.Kelly","Mark",6,24,95.36
108,1,"La MacRaena","Anthony",16,64,106.33
108,2,"At Witts End","Paul",14,56,102.51
108,3,"Ariana Grundy","Lester",12,48,100.18
108,4,"MakingTheirMarcus","James",11,44,101.67
108,5,"The Big Short","Luke",8,32,102.51
108,6,"Pink Lloyd","Jordan",8,32,97.89
108,7,"Surviving J.Kelly","Mark",8,32,95.71
108,8,"The West Wingard","Simon",7,28,93.55
109,1,"La MacRaena","Anthony",15,60,104.93
109,2,"At Witts End","Paul",13,52,101.94
109,3,"MakingTheirMarcus","James",12,48,102.8
109,4,"Ariana Grundy","Lester",10,40,99.55
109,5,"The Big Short","Luke",9,36,102.92
109,6,"Pink Lloyd","Jordan",9,36,98.95
109,7,"Surviving J.Kelly","Mark",8,32,95.2
109,8,"The West Wingard","Simon",8,32,94.07
110,1,"La MacRaena","Anthony",16,64,106.83
110,2,"At Witts End","Paul",13,52,101.76
110,3,"Ariana Grundy","Lester",11,44,99.74
110,4,"The Big Short","Luke",10,40,103.26
110,5,"MakingTheirMarcus","James",10,40,101.01
110,6,"Pink Lloyd","Jordan",9,36,98.65
110,7,"The West Wingard","Simon",8,32,94.17
110,8,"Surviving J.Kelly","Mark",7,28,95.08
111,1,"At Witts End","Paul",15,60,103.73
111,2,"La MacRaena","Anthony",14,56,105.83
111,3,"MakingTheirMarcus","James",12,48,101.68
111,4,"The Big Short","Luke",9,36,102.79
111,5,"Ariana Grundy","Lester",9,36,98.3
111,6,"Pink Lloyd","Jordan",9,36,98.19
111,7,"Surviving J.Kelly","Mark",9,36,96.48
111,8,"The West Wingard","Simon",7,28,93.38
112,1,"La MacRaena","Anthony",15,60,106.73
112,2,"MakingTheirMarcus","James",12,48,102.16
112,3,"At Witts End","Paul",12,48,101.99
112,4,"Ariana Grundy","Lester",12,48,100.33
112,5,"The Big Short","Luke",9,36,102.24
112,6,"Pink Lloyd","Jordan",9,36,97.68
112,7,"The West Wingard","Simon",8,32,93.8
112,8,"Surviving J.Kelly","Mark",7,28,95.5
113,1,"La MacRaena","Anthony",15,60,105.67
113,2,"At Witts End","Paul",13,52,102.1
113,3,"MakingTheirMarcus","James",11,44,101.65
113,4,"Ariana Grundy","Lester",11,44,100.31
113,5,"Pink Lloyd","Jordan",10,40,98.7
113,6,"The Big Short","Luke",8,32,101.71
113,7,"Surviving J.Kelly","Mark",8,32,96.07
113,8,"The West Wingard","Simon",8,32,94.09
114,1,"La MacRaena","Anthony",15,60,106.22
114,2,"At Witts End","Paul",14,56,102.4
114,3,"MakingTheirMarcus","James",11,44,101.39
114,4,"The Big Short","Luke",10,40,102.57
114,5,"Ariana Grundy","Lester",9,36,98.62
114,6,"Surviving J.Kelly","Mark",9,36,97.82
114,7,"Pink Lloyd","Jordan",9,36,97.4
114,8,"The West Wingard","Simon",7,28,93.93
115,1,"La MacRaena","Anthony",16,64,106.92
115,2,"At Witts End","Paul",15,60,103.77
115,3,"MakingTheirMarcus","James",11,44,100.91
115,4,"Ariana Grundy","Lester",10,40,99.32
115,5,"The Big Short","Luke",9,36,102.95
115,6,"Surviving J.Kelly","Mark",9,36,96.17
115,7,"Pink Lloyd","Jordan",8,32,97.97
115,8,"The West Wingard","Simon",6,24,92.52
116,1,"La MacRaena","Anthony",15,60,106.02
116,2,"MakingTheirMarcus","James",12,48,102.9
116,3,"Ariana Grundy","Lester",12,48,101.03
116,4,"At Witts End","Paul",12,48,100.32
116,5,"The Big Short","Luke",9,36,102.6
116,6,"Pink Lloyd","Jordan",9,36,98.06
116,7,"The West Wingard","Simon",8,32,94.26
116,8,"Surviving J.Kelly","Mark",7,28,95.26
117,1,"At Witts End","Paul",14,56,102.38
117,2,"La MacRaena","Anthony",13,52,105.25
117,3,"MakingTheirMarcus","James",12,48,102.25
117,4,"Ariana Grundy","Lester",12,48,100.73
117,5,"The Big Short","Luke",10,40,103.4
117,6,"Pink Lloyd","Jordan",10,40,98.7
117,7,"The West Wingard","Simon",7,28,92.88
117,8,"Surviving J.Kelly","Mark",6,24,94.88
118,1,"La MacRaena","Anthony",16,64,106.5
118,2,"At Witts End","Paul",15,60,102.87
118,3,"MakingTheirMarcus","James",10,40,101.34
118,4,"Ariana Grundy","Lester",10,40,98.89
118,5,"The Big Short","Luke",9,36,102.32
118,6,"Pink Lloyd","Jordan",9,36,98.55
118,7,"The West Wingard","Simon",8,32,94.11
118,8,"Surviving J.Kelly","Mark",7,28,95.82
119,1,"La MacRaena","Anthony",16,64,106.8
119,2,"At Witts End","Paul",13,52,102.34
119,3,"Ariana Grundy","Lester",11,44,100.04
119,4,"The Big Short","Luke",10,40,103.26
119,5,"MakingTheirMarcus","James",10,40,101.27
119,6,"Pink Lloyd","Jordan",8,32,96.87
119,7,"Surviving J.Kelly","Mark",8,32,96.27
119,8,"The West Wingard","Simon",8,32,93.59
120,1,"La MacRaena","Anthony",15,60,106.33
120,2,"MakingTheirMarcus","James",12,48,102.07
120,3,"At Witts End","Paul",12,48,101.54
120,4,"Ariana Grundy","Lester",10,40,99.5
120,5,"Pink Lloyd","Jordan",10,40,98.78
120,6,"The Big Short","Luke",9,36,103.05
120,7,"Surviving J.Kelly","Mark",8,32,95.87
120,8,"The West Wingard","Simon",8,32,93.25
121,1,"La MacRaena","Anthony",16,64,106.71
121,2,"At Witts End","Paul",14,56,103.2
121,3,"MakingTheirMarcus","James",11,44,101.56
121,4,"The Big Short","Luke",9,36,103.18
121,5,"Ariana Grundy","Lester",9,36,98.53
121,6,"Pink Lloyd","Jordan",9,36,97.78
121,7,"Surviving J.Kelly","Mark",8,32,95.71
121,8,"The West Wingard","Simon",8,32,93.84
122,1,"At Witts End","Paul",15,60,103.99
122,2,"La MacRaena","Anthony",13,52,105.13
122,3,"MakingTheirMarcus","James",12,48,101.51
122,4,"Ariana Grundy","Lester",11,44,99.85
122,5,"Pink Lloyd","Jordan",10,40,99.03
122,6,"The Big Short","Luke",9,36,102.72
122,7,"Surviving J.Kelly","Mark",7,28,95.26
122,8,"The West Wingard","Simon",7,28,92.94
123,1,"La MacRaena","Anthony",14,56,105.41
123,2,"At Witts End","Paul",13,52,101.85
123,3,"MakingTheirMarcus","James",11,44,101.75
123,4,"Ariana Grundy","Lester",11,44,100.18
123,5,"The Big Short","Luke",10,40,103.34
123,6,"Pink Lloyd","Jordan",9,36,97.9
123,7,"Surviving J.Kelly","Mark",8,32,95.64
123,8,"The West Wingard","Simon",8,32,94.29
124,1,"La MacRaena","Anthony",15,60,105.88
124,2,"MakingTheirMarcus","James",12,48,103.18
124,3,"At Witts End","Paul",12,48,101.13
124,4,"Ariana Grundy","Lester",11,44,99.93
124,5,"The Big Short","Luke",10,40,103.73
124,6,"Pink Lloyd","Jordan",10,40,98.77
124,7,"Surviving J.Kelly","Mark",7,28,95.02
124,8,"The West Wingard","Simon",7,28,92.89
125,1,"La MacRaena","Anthony",14,56,105.52
125,2,"Ariana Grundy","Lester",12,48,101.94
125,3,"At Witts End","Paul",12,48,100.26
125,4,"MakingTheirMarcus","James",11,44,102.22
125,5,"The Big Short","Luke",10,40,102.97
125,6,"Pink Lloyd","Jordan",10,40,98.34
125,7,"The West Wingard","Simon",8,32,94.06
125,8,"Surviving J.Kelly","Mark",7,28,95.03
126,1,"La MacRaena","Anthony",14,56,104.8
126,2,"At Witts End","Paul",13,52,102.24
126,3,"MakingTheirMarcus","James",12,48,102.48
126,4,"The Big Short","Luke",11,44,103.78
126,5,"Ariana Grundy","Lester",11,44,100.27
126,6,"Pink Lloyd","Jordan",10,40,99.41
126,7,"Surviving J.Kelly","Mark",7,28,94.78
126,8,"The West Wingard","Simon",6,24,92.62
127,1,"La MacRaena","Anthony",14,56,105.33
127,2,"At Witts End","Paul",14,56,103.33
127,3,"The Big Short","Luke",11,44,103.68
127,4,"Ariana Grundy","Lester",11,44,100.15
127,5,"MakingTheirMarcus","James",10,40,101.01
127,6,"Pink Lloyd","Jordan",10,40,98.29
127,7,"The West Wingard","Simon",8,32,93.6
127,8,"Surviving J.Kelly","Mark",6,24,95.01
128,1,"La MacRaena","Anthony",15,60,106.76
128,2,"At Witts End","Paul",13,52,101.92
128,3,"MakingTheirMarcus","James",10,40,101.54
128,4,"Ariana Grundy","Lester",10,40,99.52
128,5,"Pink Lloyd","Jordan",10,40,98.32
128,6,"The Big Short","Luke",9,36,101.84
128,7,"Surviving J.Kelly","Mark",9,36,96.75
128,8,"The West Wingard","Simon",8,32,93.67
129,1,"La MacRaena","Anthony",14,56,105.75
129,2,"At Witts End","Paul",14,56,102.46
129,3,"MakingTheirMarcus","James",12,48,102.48
129,4,"Pink Lloyd","Jordan",10,40,98.86
129,5,"The Big Short","Luke",9,36,103.22
129,6,"Ariana Grundy","Lester",9,36,98.96
129,7,"Surviving J.Kelly","Mark",8,32,95.22
129,8,"The West Wingard","Simon",8,32,93.49
130,1,"La MacRaena","Anthony",16,64,106.65
130,2,"At Witts End","Paul",13,52,102.44
130,3,"MakingTheirMarcus","James",12,48,102.86
130,4,"Ariana Grundy","Lester",10,40,99.42
130,5,"The Big Short","Luke",9,36,102.77
130,6,"Pink Lloyd","Jordan",9,36,98.18
130,7,"The West Wingard","Simon",8,32,93.18
130,8,"Surviving J.Kelly","Mark",7,28,94.95
131,1,"La MacRaena","Anthony",14,56,104.81
131,2,"At Witts End","Paul",13,52,102.35
131,3,"MakingTheirMarcus","James",11,44,102.58
131,4,"Ariana Grundy","Lester",11,44,99.52
131,5,"Pink Lloyd","Jordan",10,40,99.53
131,6,"The Big Short","Luke",9,36,102.5
131,7,"The West Wingard","Simon",9,36,93.85
131,8,"Surviving J.Kelly","Mark",7,28,95.26
132,1,"La MacRaena","Anthony",14,56,105.47
132,2,"At Witts End","Paul",14,56,102.51
132,3,"MakingTheirMarcus","James",11,44,101.85
132,4,"Pink Lloyd","Jordan",11,44,99.87
132,5,"The Big Short","Luke",10,40,103.37
132,6,"Ariana Grundy","Lester",10,40,98.95
132,7,"The West Wingard","Simon",8,32,94.13
132,8,"Surviving J.Kelly","Mark",6,24,94.32
133,1,"La MacRaena","Anthony",14,56,105.33
133,2,"At Witts End","Paul",14,56,103
133,3,"MakingTheirMarcus","James",11,44,101.36
133,4,"Ariana Grundy","Lester",11,44,100.54
133,5,"The Big Short","Luke",10,40,103.05
133,6,"Pink Lloyd","Jordan",9,36,98.37
133,7,"The West Wingard","Simon",9,36,94.26
133,8,"Surviving J.Kelly","Mark",6,24,94.47
134,1,"La MacRaena","Anthony",14,56,105.01
134,2,"At Witts End","Paul",14,56,102.24
134,3,"The Big Short","Luke",11,44,104.57
134,4,"MakingTheirMarcus","James",10,40,101.11
134,5,"Ariana Grundy","Lester",10,40,99.49
134,6,"Pink Lloyd","Jordan",9,36,98.01
134,7,"Surviving J.Kelly","Mark",8,32,96.06
